model	objective	gene	status	value
./model.xml	obj	G_WP_086891030_1	optimal	77.49506291513427
./model.xml	obj	G_WP_086891034_1	optimal	77.4950629151343
./model.xml	obj	G_WP_086891035_1	optimal	77.4950629151343
./model.xml	obj	G_WP_086891036_1	optimal	77.49506291513428
./model.xml	obj	G_WP_086891037_1	optimal	77.49506291513428
./model.xml	obj	G_WP_086891038_1	optimal	77.49506291513428
./model.xml	obj	G_WP_086891039_1	optimal	77.49506291513428
./model.xml	obj	G_WP_086891043_1	optimal	77.4950629151343
./model.xml	obj	G_WP_086891044_1	optimal	77.49506291513433
./model.xml	obj	G_WP_086891047_1	optimal	77.49506291513406
./model.xml	obj	G_WP_086891050_1	optimal	77.49506291513433
./model.xml	obj	G_WP_086891057_1	optimal	77.49506291513431
./model.xml	obj	G_WP_086891058_1	optimal	0.0
./model.xml	obj	G_WP_086891059_1	optimal	0.0
./model.xml	obj	G_WP_086891060_1	optimal	-4.835400644524375e-14
./model.xml	obj	G_WP_086891062_1	optimal	-4.835400644524375e-14
./model.xml	obj	G_WP_086891063_1	optimal	-4.835400644524375e-14
./model.xml	obj	G_WP_086891064_1	optimal	77.4950629151343
./model.xml	obj	G_WP_086891075_1	optimal	77.4950629151343
./model.xml	obj	G_WP_086891084_1	optimal	77.49506291513424
./model.xml	obj	G_WP_086891087_1	optimal	77.4950629151343
./model.xml	obj	G_WP_086891099_1	optimal	77.4950629151343
./model.xml	obj	G_WP_086891100_1	optimal	77.4950629151343
./model.xml	obj	G_WP_086891101_1	optimal	77.49506291513434
./model.xml	obj	G_WP_086891102_1	optimal	77.49506291513427
./model.xml	obj	G_WP_086891103_1	optimal	77.49506291513435
./model.xml	obj	G_WP_086891104_1	optimal	77.49506291513424
./model.xml	obj	G_WP_086891105_1	optimal	77.49506291513434
./model.xml	obj	G_WP_086891106_1	optimal	77.49506291513435
./model.xml	obj	G_WP_086891108_1	optimal	77.49506291513434
./model.xml	obj	G_WP_086891111_1	optimal	77.49506291513407
./model.xml	obj	G_WP_086891114_1	optimal	77.49506291513426
./model.xml	obj	G_WP_086891115_1	optimal	77.49506291513427
./model.xml	obj	G_WP_086891119_1	optimal	77.49506291513424
./model.xml	obj	G_WP_086891120_1	optimal	77.49506291513428
./model.xml	obj	G_WP_086891123_1	optimal	77.49506291513435
./model.xml	obj	G_WP_086891124_1	optimal	77.49506291513417
./model.xml	obj	G_WP_086891142_1	optimal	77.49506291513433
./model.xml	obj	G_WP_086891143_1	optimal	77.49506291513433
./model.xml	obj	G_WP_086891145_1	optimal	77.49506291513433
./model.xml	obj	G_WP_086891146_1	optimal	4.819626042511537e-14
./model.xml	obj	G_WP_086891160_1	optimal	3.2147176500101436e-14
./model.xml	obj	G_WP_086891162_1	optimal	77.49506291513424
./model.xml	obj	G_WP_086891166_1	optimal	77.49506291513418
