model	objective	gene	status	value
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76080_1_1561	optimal	38.31703840606478
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76081_1_1562	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76082_1_1563	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76083_1_1564	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76085_1_1566	optimal	38.31703840606478
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76086_1_1567	optimal	38.31703840606456
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76087_1_1568	optimal	38.31703840603953
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76088_1_1569	optimal	38.317038406064704
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76089_1_1570	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76090_1_1571	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76091_1_1572	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76092_1_1573	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76093_1_1575	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76095_1_1578	optimal	38.316936271002525
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76097_1_1580	optimal	38.31703840606474
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76101_1_1584	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76104_1_1588	optimal	38.317038406064704
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76105_1_1590	optimal	38.31703840606461
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76123_1_1611	optimal	38.317038406064746
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76124_1_1612	optimal	38.316932802675204
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76126_1_1614	optimal	38.31703840606465
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76130_1_1618	optimal	38.317038406064356
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76132_1_1620	optimal	38.317038406064704
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76134_1_1622	optimal	38.317038406064704
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76144_1_1632	optimal	38.31703840606439
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76149_1_1638	optimal	38.31703840606471
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76150_1_1639	optimal	38.317038406064746
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76152_1_1641	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76153_1_1642	optimal	38.317038406064746
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76158_1_1647	optimal	38.31703840606468
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76159_1_1648	optimal	38.31703840606474
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76165_1_1654	optimal	38.31703840606521
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76166_1_1655	optimal	37.735540003388415
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76167_1_1656	optimal	38.317038406064746
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76168_1_1657	optimal	38.31703840606474
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76189_1_1682	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76197_1_1690	optimal	38.31703840606474
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76200_1_1693	optimal	38.31703840606473
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76214_1_1709	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76216_1_1711	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76217_1_1712	optimal	38.31703840606433
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76219_1_1715	optimal	38.15459393046215
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76220_1_1717	optimal	38.317038406064704
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76225_1_1722	optimal	38.317038406049846
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76226_1_1723	optimal	38.31703840606461
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76228_1_1725	optimal	38.317038406064746
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76231_1_1729	optimal	38.31703840606465
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76232_1_1730	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76233_1_1731	optimal	38.31703840606474
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76239_1_1738	optimal	38.317017127881854
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76241_1_1740	optimal	38.31703840606469
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76242_1_1741	optimal	38.31703840606473
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76245_1_1745	optimal	38.317038406055126
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76249_1_1749	optimal	0.0
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76254_1_1755	optimal	38.31703840606477
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76255_1_1756	optimal	38.31703840606477
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76256_1_1757	optimal	38.31703840606477
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76257_1_1758	optimal	38.31703840606477
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76258_1_1759	optimal	38.31703840606469
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76259_1_1760	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76260_1_1762	optimal	38.31703840606477
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76263_1_1765	optimal	34.73775358212738
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76266_1_1768	optimal	38.317038406064746
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76267_1_1769	optimal	8.011654381327869e-13
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76269_1_1771	optimal	38.317038406064356
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76272_1_1774	optimal	38.31703840606471
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76273_1_1775	optimal	38.31703840606491
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76274_1_1776	optimal	38.317038406064356
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76277_1_1779	optimal	38.31703840606471
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76279_1_1782	optimal	38.317038406064704
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76289_1_1793	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76292_1_1796	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76293_1_1797	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76294_1_1798	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76301_1_1805	optimal	38.31703840606469
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76303_1_1808	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76305_1_1810	optimal	38.31703840606475
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76308_1_1813	optimal	38.31703840606478
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76310_1_1815	optimal	0.0
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76311_1_1816	optimal	38.31703840606469
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76312_1_1817	optimal	0.0
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76313_1_1818	optimal	0.0
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76317_1_1823	optimal	38.31703840606478
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76321_1_1827	optimal	38.31703840606465
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76327_1_1836	optimal	38.31703840606478
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76332_1_1841	optimal	-5.691749888285401e-15
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76333_1_1842	optimal	-5.691749888285401e-15
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76336_1_1845	optimal	38.31703840606471
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76339_1_1848	optimal	38.317038406064725
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76340_1_1849	optimal	38.317038406064725
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76341_1_1850	optimal	38.317038406064725
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76343_1_1852	optimal	38.31703840606475
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76344_1_1854	optimal	38.31703840606472
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76346_1_1856	optimal	38.16648822261592
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76348_1_1858	optimal	38.31703840606521
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76349_1_1859	optimal	38.31703840606475
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76353_1_1864	optimal	38.31703840606468
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76354_1_1865	optimal	5.694928003485078e-13
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76355_1_1866	optimal	38.31703840606468
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76361_1_1873	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76363_1_1875	optimal	38.31703840606474
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76364_1_1876	optimal	38.31703840606474
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76366_1_1878	optimal	38.317038406064746
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76367_1_1879	optimal	38.31703840606468
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76370_1_1882	optimal	38.317038406064356
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76374_1_1886	optimal	38.317038406064725
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76375_1_1887	optimal	38.31703840606474
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76376_1_1888	optimal	38.31703840606474
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76377_1_1889	optimal	38.31703840606474
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76378_1_1890	optimal	38.31703840606474
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76381_1_1893	optimal	38.31703840606475
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76382_1_1894	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76383_1_1895	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76384_1_1896	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76385_1_1897	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76389_1_1902	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76390_1_1903	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76392_1_1905	optimal	1.4035682509909867e-14
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76394_1_1907	optimal	38.317038406064356
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76397_1_1910	optimal	38.317038406064604
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76398_1_1911	optimal	38.31703840606474
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76403_1_1916	optimal	1.7016353624613109e-12
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76406_1_1920	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76407_1_1921	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76409_1_1923	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76410_1_1924	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76415_1_1934	optimal	38.317038406064746
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76417_1_1936	optimal	38.317038406055126
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76418_1_1937	optimal	38.317038406055126
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76422_1_1941	optimal	38.317038406055126
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76424_1_1943	optimal	38.317038406055126
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76427_1_1946	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76428_1_1947	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76429_1_1948	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76433_1_1954	optimal	38.317038406064704
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76434_1_1955	optimal	38.31703840606521
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76435_1_1956	optimal	38.31703840606478
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76439_1_1960	optimal	38.31703840606472
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76441_1_1962	optimal	38.31703840606465
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76442_1_1963	optimal	38.317038406064746
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76465_1_1987	optimal	38.317038406064604
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76472_1_1994	optimal	38.317038406064704
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76475_1_1997	optimal	38.317038406064704
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76478_1_2000	optimal	38.31703840606471
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76489_1_2013	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76490_1_2014	optimal	38.31703840606457
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76495_1_2020	optimal	38.31703840606465
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76498_1_2023	optimal	37.696513203783525
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76499_1_2024	optimal	38.31703840606474
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76508_1_2036	optimal	38.317038406064704
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76509_1_2037	optimal	38.317038406064704
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76516_1_2046	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76517_1_2047	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76518_1_2048	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76522_1_2052	optimal	38.31703840606471
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76523_1_2053	optimal	38.317038406064356
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76526_1_2057	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76527_1_2058	optimal	38.31703840606433
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76528_1_2059	optimal	38.317038406064725
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76533_1_2067	optimal	-5.406819473659558e-14
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76539_1_2075	optimal	38.31703840606473
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76540_1_2077	optimal	3.4777648840158004e-15
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76544_1_2082	optimal	38.31703840606473
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76545_1_2083	optimal	38.31703840606473
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76546_1_2084	optimal	38.31703840606521
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76547_1_2085	optimal	-7.242765129808204e-10
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76549_1_2087	optimal	38.31703840606474
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76555_1_2093	optimal	38.31703840606472
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76556_1_2094	optimal	38.31703840606465
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76564_1_2102	optimal	38.317038406064356
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76566_1_2106	optimal	38.31703840603953
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76567_1_2107	optimal	38.28883722680897
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76568_1_2108	optimal	38.28883722680897
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76571_1_2113	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76572_1_2114	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76573_1_2116	optimal	38.31703840606465
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76574_1_2117	optimal	38.31703840606471
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76582_1_2128	optimal	34.820606623755
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76588_1_2134	optimal	38.317038406064704
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76596_1_2142	optimal	38.31703840606478
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76600_1_2146	optimal	2.5871590401297276e-15
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76607_1_2154	optimal	38.317038406055126
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76618_1_2171	optimal	38.317038406064654
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76619_1_2172	optimal	38.317038406064775
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76621_1_2174	optimal	38.31703840606478
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76622_1_2175	optimal	38.31703840606474
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76630_1_2184	optimal	38.31703840606473
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76634_1_2188	optimal	38.317038406064356
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76643_1_2197	optimal	38.31703840606471
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76650_1_2204	optimal	38.31703840606472
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76653_1_2207	optimal	38.317038406049846
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76654_1_2208	optimal	0.0
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76669_1_2229	optimal	38.31703840606471
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76673_1_2234	optimal	38.31703840606521
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76674_1_2235	optimal	38.186575925799026
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76675_1_2236	optimal	38.31703840606521
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76677_1_2238	optimal	38.31703840606471
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76679_1_2240	optimal	38.28883722680894
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76680_1_2241	optimal	38.31703840606465
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76684_1_2245	optimal	38.317038406064775
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76685_1_2246	optimal	38.3170384060647
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76692_1_2255	optimal	38.31703840606478
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76696_1_2259	optimal	38.31703840606433
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76698_1_2263	optimal	1.00638725112592e-14
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76703_1_2268	optimal	38.31703840606478
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76704_1_2271	optimal	0.0
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76705_1_2272	optimal	-7.151875009890794e-17
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76706_1_2273	optimal	0.0
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76707_1_2274	optimal	1.4035682509909867e-14
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76708_1_2275	optimal	38.317038406064725
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76709_1_2276	optimal	7.90616301542789e-14
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76710_1_2277	optimal	1.4035682509909867e-14
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76711_1_2278	optimal	38.31703840606471
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76714_1_2281	optimal	38.31703840606471
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76722_1_2290	optimal	38.317038406064775
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76726_1_2294	optimal	38.31703840606491
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76731_1_2299	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76734_1_2303	optimal	38.31703840606472
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76743_1_2315	optimal	38.31703840606478
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76744_1_2316	optimal	38.317038406064746
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76745_1_2317	optimal	38.31703840606478
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76747_1_2320	optimal	38.31703840606465
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76748_1_2321	optimal	38.31703840606468
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76749_1_2322	optimal	38.317038406064746
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76750_1_2323	optimal	38.31703840606465
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76751_1_2324	optimal	38.31703840606468
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76753_1_2326	optimal	38.31703840606465
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76756_1_2330	optimal	34.82060662375498
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76759_1_2333	optimal	38.317038406064796
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76760_1_2334	optimal	38.07526241989567
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76765_1_2340	optimal	38.317038406064604
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76766_1_2341	optimal	38.317038406064356
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76769_1_2344	optimal	38.317038406064675
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76770_1_2345	optimal	38.317038406064704
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76775_1_2350	optimal	38.31703840606457
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76790_1_2365	optimal	38.31703840606472
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76792_1_2367	optimal	38.317038406064746
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76793_1_2368	optimal	38.31703840606472
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76794_1_2369	optimal	38.31703840606471
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76806_1_2382	optimal	38.317038406064704
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76808_1_2384	optimal	38.31703840606433
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76812_1_2388	optimal	-1.4716928600161098e-14
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76814_1_2390	optimal	38.31703840606478
./model.xml	obj	G_lcl_CP068158_1_prot_QQU76817_1_2393	optimal	38.3170384060647
