model	objective	gene	status	value
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52273_1_1755	optimal	52.68612231255292
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52274_1_1756	optimal	52.686122312554176
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52279_1_1761	optimal	52.68612231255416
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52282_1_1764	optimal	52.686122312553316
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52283_1_1765	optimal	52.686122312554126
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52286_1_1768	optimal	52.68612231255416
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52288_1_1770	optimal	52.686122312554154
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52292_1_1774	optimal	52.686122312554176
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52293_1_1775	optimal	52.68612231255432
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52314_1_1796	optimal	52.686122312554154
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52315_1_1797	optimal	52.686122312553586
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52320_1_1804	optimal	51.39434348177351
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52323_1_1808	optimal	52.6860306763771
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52324_1_1809	optimal	52.686030676377094
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52325_1_1810	optimal	52.68612231255485
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52335_1_1820	optimal	52.68612231255412
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52337_1_1822	optimal	52.68612231255419
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52339_1_1824	optimal	52.6861223125542
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52340_1_1825	optimal	52.686122312554154
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52345_1_1833	optimal	52.68612231255443
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52350_1_1838	optimal	52.68612231255403
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52351_1_1841	optimal	52.686122312554055
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52352_1_1842	optimal	52.68612231255292
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52365_1_1855	optimal	52.68612231255414
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52366_1_1856	optimal	52.59020219596975
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52371_1_1861	optimal	52.68612231255413
./model.xml	obj	G_lcl_CP066290_1_prot_QQE52372_1_1862	optimal	52.68612231255391
