	Cstr_1197
EX_arbt6p_e	0.0
EX_g3pe_e	0.7977676148609973
EX_glyc3p_e	0.807475995509939
EX_mnl1p_e	0.0
EX_pi_e	0.790173737593679
EX_ppap_e	0.0
